"#user_id","#account_id","#distinct_id",$part_event,"#event_time",$part_date,"#lib_version",role_level,"#ip","#data_source",package_id,"#lib","#city",role_id,"#country_code","#province",server_id,role_name,channel_id,server_name,sdk_udid,sdk_open_id,"#country",sdk_adid,app_version,net_type,res_version,dev_version,dev_type,steel_plant,total_recharge_usd,role_ap,missile_factory_lv,remain_rare_earth,naval_academy_lv,manu_factory_lv,oil_plant,role_bp,total_recharge_times,headquarters_lv,server_zone_offset,total_online_time,coastal_comand_lv,total_login_days,vip_level,power_plant,remain_power,remain_steel,remain_oil,torpedo_factory_lv,vip_exp,server_alive_days,faction_name,aircraft_factory_lv,warehouse_lv,world_progress_ptase,remain_diamond,dev_model,event_time,base_coordinate,base_seas_id,faction_level,faction_exp,empire_stage_id,expedition_stage_id,current_server_id,total_recharge_cny
1468447742559784966,6000310001470,6000310001470,role_create,2026-02-04 03:26:35.683,2026-02-04,3.0.0,1,113.160.133.196,Import_Tools,85,tga_java_sdk,,6000310001470,VN,兴安省,31,,9,S31,uios_17701467383cqunh5giuji4g8je,9b5583952c848e53ce93a11e45ae6411,越南,,0.1.33,WIFI,16.2.3,iOS 26.2.1,IPhonePlayer,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,"iPhone12,5",2026-02-04 03:26:35.683,"{""right"":454,""left"":0}",1,1,48410,2066,0,31,
1468463848691343360,9000310004551,9000310004551,role_create,2026-02-04 04:31:00.493,2026-02-04,3.0.0,1,27.91.33.211,Import_Tools,131,tga_java_sdk,东京,9000310004551,JP,东京都,31,,6,S31,uar_9c058c31a9ac697cc5c29c8fbd8c3094,933c646529f4f4afe4fe3e7fd128e0a2,日本,e5ad5e33bee1848293d5f10e371561ce,1.0.32,5G,16.2.3,Android OS 14 / API-34 (UP1A.231005.007/SCG30KDU1AYC5),Android,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,samsung SCG30,2026-02-04 04:31:00.493,"{""right"":213,""left"":53}",11,1,41930,2051,0,31,
1468480709743087626,9000310004565,9000310004565,role_create,2026-02-04 05:37:38.672,2026-02-04,3.0.0,1,46.138.54.43,Import_Tools,140,tga_java_sdk,莫斯科,9000310004565,RU,莫斯科,31,,32,S31,uar_d39b34825cc0fb4161513d3f27020f9c,f79e1c74229ef4ba1fe157b7fd77d1d9,俄罗斯,fbdb2ae44bb6e50efcfd23249dd08352,1.0.32,WIFI,16.2.3,Android OS 10 / API-29 (HONORJSN-L21/10.0.0.225C10),Android,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,HUAWEI JSN-L21,2026-02-04 05:37:38.672,"{""right"":488,""left"":224}",3,1,42320,2024,0,31,
1468482975434805264,9000310004569,9000310004569,role_create,2026-02-04 05:46:48.309,2026-02-04,3.0.0,1,221.113.120.145,Import_Tools,129,tga_java_sdk,东京,9000310004569,JP,东京都,31,,9,S31,uios_1770155151mg4jfvtdk3xx3xhew,d01115942fe95a3fc1cae8281188755d,日本,,0.1.26,WIFI,16.2.3,iOS 26.2.1,IPhonePlayer,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,"iPhone13,2",2026-02-04 05:46:48.309,"{""right"":403,""left"":238}",3,1,50440,2024,0,31,
1468466473092526080,5000310000007,5000310000007,role_create,2026-02-04 04:41:04.746,2026-02-04,3.0.0,1,174.230.147.95,Import_Tools,74,tga_java_sdk,孟菲斯,5000310000007,US,田纳西州,31,,6,S31,uar_42ec026ec52fcf2de1fc605fe1f145f7,b63c3d1f5f233acfb3c40298f4930c93,美国,d03fcb622d859425549afbce005c14a9,2.2.49,5G,16.2.3,Android OS 14 / API-34 (UP1A.231005.007/S236DLUDSFFZA1),Android,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,samsung SM-S236DL,2026-02-04 04:41:04.746,"{""right"":421,""left"":235}",3,1,48750,2016,0,31,
1468474418270322688,9000310004558,9000310004558,role_create,2026-02-04 05:12:33.018,2026-02-04,3.0.0,1,188.170.196.253,Import_Tools,142,tga_java_sdk,,9000310004558,RU,克拉斯诺达尔边疆区,31,,31,S31,uar_ce81e242d7fc76b0a41cf5577b232670,febd4717c78e471c602882bc067740b0,俄罗斯,d08c4b016db04aa03690a8defa18b8ee,1.0.31,5G,16.2.3,Android OS 13 / API-33 (TP1A.220624.014/V14.0.8.0.TNFMIXM),Android,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,Xiaomi 2312FPCA6G,2026-02-04 05:12:33.018,"{""right"":484,""left"":445}",5,1,42090,2024,0,31,
1468467623527202828,9000310004554,9000310004554,role_create,2026-02-04 04:45:39.682,2026-02-04,3.0.0,1,39.144.108.172,Import_Tools,131,tga_java_sdk,德州,9000310004554,CN,山东,31,,6,S31,uar_f5cb4c66982499cb08a0ec4e4d6e65d3,036b71880cce453025fd26a747179147,中国,5e1f82194fa016810594606b0d9e7c58,1.0.32,5G,16.2.3,Android OS 16 / API-36 (BP4A.260105.004.E1/14587043),Android,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,Google Pixel 9,2026-02-04 04:45:39.682,"{""right"":459,""left"":463}",5,1,42530,2016,0,31,
1468485347460526080,9000310004573,9000310004573,role_create,2026-02-04 05:56:20.141,2026-02-04,3.0.0,1,14.5.145.153,Import_Tools,134,tga_java_sdk,安养市,9000310004573,KR,京畿道,31,,6,S31,uar_d0b7f3d278852095794e955a6898bb68,e129620209c4a6051da78d904d75d6dc,韩国,74ddec609d3b400e74a13f83d2ce2b74,1.0.31,WIFI,16.2.3,Android OS 16 / API-36 (BP2A.250605.031.A3/S908NKSS7GZA1),Android,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,samsung SM-S908N,2026-02-04 05:56:20.141,"{""right"":439,""left"":42}",1,1,42760,2013,0,31,
1468448992223301632,9000310004544,9000310004544,role_create,2026-02-04 03:31:46.811,2026-02-04,3.0.0,1,1.75.83.88,Import_Tools,129,tga_java_sdk,,9000310004544,JP,,31,,9,S31,uios_17701470552bme6ikxpw544l0qm,3fb79df96de1c5a524f1a665195bd3d3,日本,5c3d8767a88d391c7bcb1313daa42c21,0.1.26,5G,16.2.3,iOS 26.2.1,IPhonePlayer,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,"iPhone14,8",2026-02-04 03:31:46.811,"{""right"":209,""left"":46}",11,1,48410,2066,0,31,
1468459697039220736,9000310004550,9000310004550,role_create,2026-02-04 04:14:25.571,2026-02-04,3.0.0,1,91.135.221.207,Import_Tools,140,tga_java_sdk,莫斯科,9000310004550,RU,莫斯科,31,,32,S31,uar_02d49c7186c466329f15a7f2e87873db,e4ea6e09c2feb9b3ac545341afb18cc3,俄罗斯,ee05ce75c921a2adfc35f93902e1b33e,1.0.32,WIFI,16.2.3,Android OS 15 / API-35 (AQ3A.240829.003/OS2.0.2.0.VMUMIXM),Android,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,Xiaomi 23073RPBFC,2026-02-04 04:14:25.571,"{""right"":451,""left"":468}",5,1,41870,2011,0,31,
1468535194553159692,8000310000575,8000310000575,role_create,2026-02-04 09:14:21.379,2026-02-04,3.0.0,1,42.108.145.38,Import_Tools,113,tga_java_sdk,孟买,8000310000575,IN,马哈拉施特拉邦,31,,6,S31,uar_a9140c2ee1a5fdf8807986de72ebd989,5fdefec489be5dd178965fdc6f1dce7c,印度,b3570f29773ecad1cc75bc90e2fa30ef,1.0.31,5G,16.2.3,Android OS 14 / API-34 (UKQ1.231108.001/U.R4T2.1b910ce_24039-1f5cd),Android,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,realme RMX3940,2026-02-04 09:14:21.379,"{""right"":275,""left"":96}",11,1,53370,2016,0,31,
1468536704435499008,9000310004635,9000310004635,role_create,2026-02-04 09:20:25.371,2026-02-04,3.0.0,1,211.235.74.149,Import_Tools,134,tga_java_sdk,首尔,9000310004635,KR,首尔特别市,31,,6,S31,uar_1a54c9965f64413bace11d452f1b3e3a,36c3a07f19b8e46849740d5e78a20232,韩国,bee937db55429d3dd3cdb69515ef627b,1.0.31,5G,16.2.3,Android OS 16 / API-36 (BP2A.250605.031.A3/S931NKSS7BYLR),Android,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,samsung SM-S931N,2026-02-04 09:20:25.371,"{""right"":222,""left"":0}",11,1,45000,2106,0,31,
1468541486063693826,9000310004643,9000310004643,role_create,2026-02-04 09:39:28.815,2026-02-04,3.0.0,1,114.183.129.8,Import_Tools,131,tga_java_sdk,,9000310004643,JP,北海道,31,,6,S31,uar_81ca859c743ae8f56d96c04352429b92,27fae9d1e4312d7e25931cf7c9660dbe,日本,bf2f71b0e1b41185ad885f08c6bb95bb,1.0.32,WIFI,16.2.3,Android OS 16 / API-36 (BP2A.250605.031.A3/SCG34KDS1AYK9),Android,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,samsung SCG34,2026-02-04 09:39:28.815,"{""right"":223,""left"":21}",11,1,45160,2016,0,31,
1468502092049039360,9000310004590,9000310004590,role_create,2026-02-04 07:02:45.768,2026-02-04,3.0.0,1,223.39.163.54,Import_Tools,144,tga_java_sdk,浦项市,9000310004590,KR,庆尚北道,31,,63,S31,uar_b7ceb1c4fdb054ba29518b06756635bb,0edb9a019d4fd4d659bd2ed8b61bf612,韩国,5f5d86dc61545681a2f9c957d6f37def,1.0.28,5G,16.2.3,Android OS 16 / API-36 (BP2A.250605.031.A3/A346NKSSBEYK5),Android,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,samsung SM-A346N,2026-02-04 07:02:45.768,"{""right"":449,""left"":237}",3,1,43780,2205,0,31,
1468516949251076098,9000310004612,9000310004612,role_create,2026-02-04 08:01:32.750,2026-02-04,3.0.0,1,126.254.214.203,Import_Tools,131,tga_java_sdk,京都市,9000310004612,JP,京都府,31,,6,S31,uar_af39f3df0aba79df24bda49936e1be5d,5bcc12fe9ad13a2e67a33ae5f260f152,日本,0b40cc683a3a59367000fae614946cbc,1.0.32,WIFI,16.2.3,Android OS 16 / API-36 (BP4A.260105.004.E1/14587043),Android,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,Google Pixel 7a,2026-02-04 08:01:32.750,"{""right"":431,""left"":203}",3,1,43120,2174,0,31,
1468528777247072266,9000310004627,9000310004627,role_create,2026-02-04 08:48:38.964,2026-02-04,3.0.0,1,89.113.136.245,Import_Tools,140,tga_java_sdk,鄂木斯克,9000310004627,RU,鄂木斯克州,31,,32,S31,uar_de5c0eada27703d26a86e334f27fdae9,5f2d7b149b7c33ab152b3f6dc17e8349,俄罗斯,c717519caa6b31cebac78546d3f3ab78,1.0.32,5G,16.2.3,Android OS 15 / API-35 (AQ3A.240829.003/OS2.0.1.0.VMGRUXM),Android,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,Xiaomi 23021RAA2Y,2026-02-04 08:48:38.964,"{""right"":494,""left"":475}",5,1,53200,2024,0,31,
1468504240530927620,9000310004595,9000310004595,role_create,2026-02-04 07:11:23.198,2026-02-04,3.0.0,1,1.73.34.231,Import_Tools,129,tga_java_sdk,大阪市,9000310004595,JP,大阪府,31,,9,S31,uios_1770160228mf3vbionsbc6x1x7r,936a6d76fddc3b0ce3cba7a515c11215,日本,,0.1.26,5G,16.2.3,iOS 18.6.2,IPhonePlayer,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,"iPhone15,2",2026-02-04 07:11:23.198,"{""right"":447,""left"":288}",3,1,43840,2205,0,31,
1468506128005468164,9000310004596,9000310004596,role_create,2026-02-04 07:18:37.534,2026-02-04,3.0.0,1,211.234.204.58,Import_Tools,134,tga_java_sdk,城南市,9000310004596,KR,京畿道,31,,6,S31,uar_35fbb3736b3a01b26e307f6683b5164b,7cfa0cba460b23d81332fbffdd4e4474,韩国,29b4cfc2cb02cdaa7a3da3db9f3eba5f,1.0.31,5G,16.2.3,Android OS 16 / API-36 (BP2A.250605.031.A3/S928NKSS4CZA1),Android,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,samsung SM-S928N,2026-02-04 07:18:37.534,"{""right"":478,""left"":257}",3,1,43110,2036,0,31,
1468521479200063492,9000310004615,9000310004615,role_create,2026-02-04 08:19:57.313,2026-02-04,3.0.0,1,49.106.113.125,Import_Tools,129,tga_java_sdk,大阪市,9000310004615,JP,大阪府,31,,9,S31,uios_177016434330rkmfmit9ii9120p,ee5536ae8b7902926aa290bb717cae6a,日本,,0.1.26,5G,16.2.3,iOS 26.2.1,IPhonePlayer,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,"iPhone14,5",2026-02-04 08:19:57.313,"{""right"":418,""left"":7}",1,1,44800,2056,0,31,
1468523995774062598,9000310004619,9000310004619,role_create,2026-02-04 08:29:48.353,2026-02-04,3.0.0,1,91.149.97.23,Import_Tools,142,tga_java_sdk,新西伯利亚,9000310004619,RU,新西伯利亚州,31,,31,S31,uar_12d3c2896595c9675e5be8b786b05eff,9d4fde169119dd174d2d7ace9dfd64c9,俄罗斯,998459930ea3ff2fdc0ed6bc67999d50,1.0.31,5G,16.2.3,Android OS 16 / API-36 (BP2A.250605.031.A3/V816.0.1.0.WGRRUXM),Android,,0,100,0,0,0,0,,0,0,0,8,0,0,0,0,,15000,20000,10000,0,0,6,0,0,0,5,0,Xiaomi 23129RN51X,2026-02-04 08:29:48.353,"{""right"":413,""left"":430}",5,1,43550,2042,0,31,
